"gpa8","gpa8_centered","itt","took_es","female","black","hispanic","asian","white","sped","attend8","ever_susp","ell","gpa9","attend9","credits9"
2.80940063718882,0.809400637188817,0,0,0,0,1,0,0,0,99.4856738923783,0,0,3.71589699406935,89.398747892214,54.8003843282831
2.35938083361645,0.359380833616447,0,0,0,0,0,1,0,0,97.8314207143855,0,0,2.5102958306433,92.6478668174676,57.4501935008205
2,0,0,0,0,0,0,0,1,0,93.6681312545094,0,0,2.26836406532099,92.8092897919457,42.3303247224514
3.5,1.5,0,1,0,0,0,1,0,1,100,0,0,4,100,80
2.33694177093316,0.336941770933162,0,0,0,0,1,0,0,0,94.2701819504599,0,0,2.23175493099735,94.6241225795203,45.5500876475884
3.06877119752512,1.06877119752512,0,0,1,0,0,1,0,0,93.5957519972451,0,0,3.00392822010652,92.7409542493836,57.0415431432498
1.77905054193464,-0.220949458065363,1,0,0,1,1,1,-2,0,97.3796785761211,0,0,2.10656244671829,93.1004465203433,46.8022564596039
2.2203303421747,0.220330342174698,0,0,0,0,0,0,1,0,98.8552000687638,0,0,2.49218414091899,93.7622574064967,44.9309698819863
2.33838916290809,0.338389162908092,0,0,0,0,0,0,1,0,95.8574100119701,0,0,2.52299630707384,91.0003472280109,52.7484928787954
2.26542075512148,0.265420755121484,0,1,0,0,0,1,0,0,99.8042006784113,0,0,4,100,72.1134934074924
3.30922420719503,1.30922420719503,0,0,1,0,0,0,1,0,95.9401307887445,0,0,3.21503726350579,94.3491004035884,49.8038668479908
2.48634117922095,0.486341179220953,0,0,0,0,1,1,-1,0,95.4189613374772,0,0,2.8112004970612,97.7482982069393,52.046172267774
2.64653551066207,0.64653551066207,0,1,1,0,1,1,-1,0,100,0,0,4,100,66.889602152666
2,0,0,1,0,0,0,0,1,0,96.4511224827677,0,0,4,100,73.0851744186391
2.06246963409426,0.0624696340942554,0,0,1,0,0,1,0,0,97.3321823248508,0,0,2.97389980812241,95.3345382595635,44.4009792337132
3.09884134513291,1.09884134513291,0,0,0,0,0,1,0,0,95.3119560972006,0,1,3.00918461385264,92.9086174354343,52.8430405053748
3.25508899875734,1.25508899875734,0,1,1,0,0,1,0,0,95.526266460369,0,0,4,100,78.2157986813977
3,1,0,0,1,0,0,0,1,0,94.5785896458448,0,0,3.157465237061,95.4068957731976,63.2896423796247
1.6716177702848,-0.328382229715198,1,1,0,0,0,0,1,0,97.6774942515308,0,0,4,100,61.3116999625842
3.5,1.5,0,0,0,0,0,1,0,0,99.2923336819529,0,0,3.44195006187636,94.2188669449152,43.2360648666919
3,1,0,0,0,0,0,1,0,0,91.487099917256,0,0,3.21554578288172,94.3298469033509,62.5599435972326
2.48396952151705,0.483969521517045,0,0,0,0,0,0,1,0,94.4090677922853,0,0,3.2514489784928,91.576127655097,45.70090562879
2.92216466727896,0.922164667278957,0,0,1,0,0,1,0,0,94.6095123485022,0,1,2.68242939982829,91.4530601071214,57.3897630811257
2,0,0,0,1,0,0,1,0,0,94.6214071791006,0,0,2.70830935961833,87.6572954353622,48.1351085341842
1.84230625506469,-0.157693744935314,1,0,0,0,0,0,1,0,94.289462320774,0,0,2.79906953109617,94.8637748740152,48.9270171869626
2.52943027056256,0.529430270562558,0,0,0,0,0,1,0,0,97.8597884650948,0,0,3.06413052522238,92.5463258609975,47.3172797863792
2,0,0,1,0,0,0,1,0,0,98.3159582415446,0,0,4,100,69.7461412123445
2.61401139913585,0.614011399135849,0,0,0,0,0,0,1,0,96.1729833254813,0,0,3.1028324552927,94.3559004751624,55.0172485490083
3.2786235397628,1.2786235397628,0,1,0,0,1,1,-1,0,99.3835665225171,0,0,4,100,73.2665331846812
2,0,0,0,0,0,0,0,1,0,96.4974379314106,0,0,3.00433725481447,96.2991654295661,39.2353941069924
2.05693554747216,0.0569355474721616,0,0,0,0,0,0,1,0,96.3553440722078,0,0,2.77329063445158,92.19658912093,40.0195802183214
2.5,0.5,0,0,0,0,0,1,0,0,97.3061059190714,0,0,3.1325703019075,94.639030041098,51.8778374485163
1.88944232810434,-0.110557671895664,1,0,0,0,0,0,1,0,100,1,0,2.39666857829559,91.4610879131316,39.7274776010953
2.5,0.5,0,0,1,0,0,0,1,1,89.731971309042,0,0,2.47999107178584,92.8881550670077,52.8314867434253
3.02365324700284,1.02365324700284,0,0,0,0,0,1,0,0,91.852105049609,0,0,2.92237587651529,94.3268434639339,59.5777097616057
3.08172700838207,1.08172700838207,0,0,0,0,0,0,1,0,94.7119939643307,0,0,3.24542266084383,97.7453401112163,49.1395702828794
2.73030799901626,0.730307999016257,0,0,0,0,0,0,1,0,98.9120780217399,0,0,2.89443103143133,96.7371426499022,60.760474657951
1.5,-0.5,1,0,0,1,0,1,-1,0,96.4885332059427,0,0,2.60528120216045,87.2838776667081,36.9062990045054
2.4676019579043,0.4676019579043,0,1,0,0,0,1,0,0,96.1855683097684,0,0,4,100,71.7488514702221
3.13886392860297,1.13886392860297,0,1,0,0,1,1,-1,0,95.4166271185755,0,0,4,100,80
2.98791702244696,0.987917022446963,0,0,0,0,1,1,-1,1,97.6512631767333,0,0,3.47172172607333,100,66.3219839753121
2.5,0.5,0,0,0,0,0,0,1,0,99.8700438656442,0,0,3.0972567873602,97.7248781730324,49.1199389153499
1.25,-0.75,1,1,0,0,0,0,1,0,96.0540176570455,0,1,3.40817284107941,100,70.3809821107489
2.53657998328067,0.53657998328067,0,0,0,0,0,1,0,0,97.6362220498159,0,0,3.09156028703427,93.1671278903115,49.0706882293819
3,1,0,0,1,0,0,0,1,1,94.8410724492801,0,0,2.9370928975535,86.347182817115,58.3958292255731
2.52748214783506,0.527482147835059,0,0,1,0,0,0,1,0,98.4958792347507,0,0,3.67812488942399,92.722826098125,41.6505420153917
2.59444752410553,0.594447524105525,0,0,1,0,0,1,0,0,100,0,0,2.82192120859833,92.636764864304,47.7188303347382
2.75893922372126,0.758939223721263,0,0,0,0,0,1,0,0,96.4380936247372,0,0,2.74255672360985,95.5100693010197,42.2154618252923
2.5,0.5,0,1,0,0,0,1,0,0,93.775224525125,0,0,4,100,77.5942953938416
3.5,1.5,0,0,0,0,1,1,-1,0,98.9467669306961,0,0,3.42563049436187,97.0233658189481,60.7853542600288
3,1,0,0,0,0,1,1,-1,0,93.0249371367386,0,0,2.93621600431076,93.1054089582549,48.9929148077886
2,0,0,0,0,0,0,1,0,0,92.9093704219565,0,0,2.7768676095015,92.5661897769947,55.1608019855192
3.32894527383132,1.32894527383132,0,0,0,0,0,0,1,0,94.6976725745413,0,0,3.7044920470908,96.8356671681997,43.6021070850518
3.22267536220589,1.22267536220589,0,1,0,0,0,1,0,0,97.0201493468953,0,0,4,100,78.3718011964653
2.99444437820913,0.994444378209129,0,0,0,0,0,1,0,0,95.9003402633415,0,1,2.97487100144399,99.3716153158105,48.18834196124
1.50242235868864,-0.497577641311357,1,0,0,0,0,0,1,0,91.559953872744,0,0,1.95871053515941,91.7388799514261,48.622336370113
2.15841619383671,0.158416193836711,0,0,0,0,1,0,0,1,94.7484032138948,0,0,2.85042354678976,88.9473968626717,61.4911045717595
2.88130829037372,0.881308290373716,0,0,0,0,1,0,0,0,98.959251487669,0,0,3.50954236203981,97.2720227467409,55.178385734901
2.52623320454671,0.526233204546715,0,0,0,0,0,1,0,0,99.2460538586125,0,0,2.74154786931681,91.0137630407068,60.9526892853324
2.70880738219678,0.708807382196784,0,0,1,0,0,1,0,0,98.1144557755138,0,0,3.29237006331321,95.1373453981745,46.7953876931713
3.93,1.93,0,0,1,0,1,1,-1,0,97.8194606936253,0,1,3.77745908442801,96.7809327193432,50.1286851752145
2,0,0,1,1,0,0,1,0,0,97.5236328515842,0,0,3.68104012568262,100,77.630146905731
1.25,-0.75,1,0,1,0,1,0,0,0,95.6552583415807,0,0,1.823015467575,93.1007881150909,37.6504088322057
2.66421716345825,0.664217163458249,0,0,1,0,0,0,1,0,99.1023059682692,0,0,3.22928555580262,94.2317634488402,59.070538375572
2.08744189525395,0.0874418952539529,0,0,1,0,0,1,0,0,98.4254163723075,0,1,2.56327316349188,91.1820398391022,46.3099848597811
3,1,0,0,0,0,1,0,0,0,98.8262383203765,0,0,3.41585310570665,91.0949229622401,52.4640976012904
2.01256916572564,0.0125691657256417,0,0,0,0,1,1,-1,0,94.6940189484679,0,0,2.51914345071298,90.389545973734,37.304620924611
3.93,1.93,0,0,0,0,1,1,-1,0,96.6924661402563,0,1,3.44887368988236,96.7523462575927,63.9423197241253
2.42577641705354,0.425776417053542,0,0,0,0,0,1,0,0,91.2213333051075,0,1,2.50509852657392,96.3580774752016,58.1060928006717
2.21359869638197,0.213598696381969,0,0,1,0,0,1,0,0,90.2692016953522,0,0,2.68909031861481,93.130413062481,46.9116218440396
2.40024310510804,0.400243105108035,0,0,1,0,0,0,1,0,96.3386639575368,0,1,2.92375468425767,97.4297823803258,52.7471386379947
3.01753803017586,1.01753803017586,0,0,0,0,0,0,1,0,94.0881693130867,0,0,2.85265799601073,93.1677676927934,53.8471686217301
2.5,0.5,0,0,0,0,0,0,1,0,94.6985818786204,0,0,2.42114242474292,93.6634554138154,51.8467765071922
1.5,-0.5,1,0,0,0,0,1,0,1,95.764618163024,0,0,2.05092925971833,86.7000149204159,52.6180059250126
2.5,0.5,0,0,0,0,1,1,-1,0,98.592754621319,0,0,3.37680260125331,90.4358905900988,49.8379610275363
3,1,0,0,0,0,0,0,1,0,97.973300020903,0,1,2.63118864487232,94.0123188430527,43.5858584579638
2.52339454772354,0.523394547723538,0,0,1,0,0,1,0,0,100,0,1,2.98592151036796,99.5981654714166,51.5520223297079
2.94104328496866,0.941043284968664,0,0,1,0,0,0,1,0,91.571626309906,1,1,2.97583480526506,95.452252527516,51.8642387142786
2.41211642380068,0.412116423800678,0,0,0,0,0,0,1,0,98.0835038625989,0,0,2.6157485836757,92.5336272620784,49.3183630009291
2.46526759877123,0.46526759877123,0,0,1,0,1,1,-1,0,99.7111223012547,0,0,2.88176973456456,96.7445072813303,40.9076629533275
3,1,0,0,0,0,1,1,-1,0,100,0,0,2.6332178711723,95.3831189647702,63.8995396696112
3.09576618206544,1.09576618206544,0,1,0,0,0,0,1,0,99.9388183236553,0,0,4,100,76.5010450020716
1.75216270118077,-0.247837298819225,1,1,0,0,0,0,1,0,95.4735096766191,0,1,4,100,64.1394433288655
2.5,0.5,0,0,1,0,0,0,1,0,97.7828398106378,0,0,2.93243601329686,93.8696483922765,47.6376369074022
2.45742269125,0.457422691250002,0,0,1,0,0,1,0,0,97.1500623519452,0,0,2.72099483990596,93.5954655698272,49.4843383810376
2.04464760776143,0.0446476077614295,0,0,1,0,0,0,1,0,100,0,0,2.68180179865064,91.19100487837,52.6887955529461
1.87938438343651,-0.120615616563492,1,0,1,0,0,1,0,0,99.1320495142188,0,0,3.25202760391733,89.0995207495933,54.8946716969253
2.12156082761751,0.121560827617508,0,0,0,0,1,1,-1,0,94.1455447470931,0,0,2.52062047642144,90.4653669893229,45.1881307430929
2.8520846320078,0.852084632007797,0,0,0,0,0,1,0,0,97.7335336054786,0,0,3.33125486951767,91.1970940390192,51.1021144732137
2.5,0.5,0,0,1,0,1,1,-1,0,94.036886506148,0,1,2.79158063363599,92.6242564987438,51.6328460970946
2.02906731429681,0.0290673142968081,0,0,0,0,1,1,-1,0,98.3737564730084,0,0,2.72213494466709,93.9132140202027,41.0031735123625
2.5,0.5,0,0,0,0,1,1,-1,0,99.431395136216,0,0,3.07298650855061,100,53.6949898029081
1.75797145893439,-0.24202854106561,1,0,1,0,1,0,0,0,93.7939048177161,0,0,2.60881312636304,90.0502088408263,44.7656712470073
3.127524265742,1.127524265742,0,0,1,1,0,1,-1,0,95.2872572502587,0,1,3.2148934587703,93.9185381902615,66.536543706298
2.20924275026877,0.209242750268774,0,0,0,0,0,0,1,0,98.4407834010786,0,0,2.88543891980726,89.6253187128979,43.7626021363771
2.6134772870084,0.613477287008399,0,0,0,0,0,1,0,0,97.3371627517498,0,1,2.58734065744988,100,54.05397451027
2.53060379894498,0.530603798944984,0,0,1,0,0,0,1,0,93.4531870239377,0,0,2.71706513573173,88.7314115518169,52.7587684823522
2.5,0.5,0,0,0,0,0,1,0,0,92.8926881074612,0,0,2.82843057517271,91.6578727996822,55.8836111487937
3.58562922546572,1.58562922546572,0,1,1,1,0,1,-1,0,97.3630153337298,0,0,4,100,77.3444087673932
2.00480322573403,0.00480322573403313,0,0,0,0,1,0,0,0,97.5797170040544,0,0,2.52436522644657,98.3022957924184,49.9741350536732
3.18728227133679,1.18728227133679,0,0,1,0,0,0,1,0,96.770173756732,0,0,3.16047631546762,94.452933068223,53.097670650819
2.51894391253195,0.518943912531946,0,0,1,0,1,1,-1,1,100,0,0,3.25030367043618,100,54.7003038629234
1.99887651681597,-0.00112348318403166,1,0,1,0,1,0,0,0,100,0,0,2.5868976158003,96.5190910966917,53.5853653959828
2.45874181059009,0.458741810590093,0,0,1,0,0,1,0,0,100,0,1,2.71403600185974,95.9756926595698,45.9997993505287
2.94806301220748,0.94806301220748,0,0,0,0,0,1,0,0,91.5049632290535,0,1,3.04519387126065,94.2397212483183,63.3256900557411
2.24468875936324,0.244688759363238,0,0,0,0,0,0,1,0,97.9237447024279,0,0,2.23049850991548,97.3058890194292,46.5410510620072
2,0,0,0,0,0,1,1,-1,0,95.9502599811085,0,1,2.35467924032782,94.7444089916945,45.9215017295177
2.5,0.5,0,0,0,0,0,1,0,0,96.8864198725097,0,0,3.09410484006117,96.8951515391512,47.4137711356027
3.09315810710728,1.09315810710728,0,0,0,0,0,0,1,1,96.6654555051674,0,0,3.3134851067954,99.1101546539014,61.6909975245359
2.4559249991967,0.455924999196696,0,1,1,0,0,1,0,1,98.5942636850111,0,0,4,100,80
1.66778406786415,-0.332215932135845,1,0,1,0,0,1,0,0,99.7949335695002,0,0,2.74519037461482,93.5104841497499,45.9384976580143
1.71599445737478,-0.284005542625218,1,0,0,0,0,1,0,0,97.6414557421523,0,0,2.45570209334494,86.802114511578,44.3257008388628
2.03896280495324,0.0389628049532367,0,0,1,0,0,1,0,0,99.7445185030771,0,0,2.35946631225055,93.2850378617367,48.6295068414395
2.18373512477533,0.183735124775325,0,0,1,0,0,1,0,0,97.571781987179,0,0,3.0876924494742,95.2831572667445,48.3942021193476
2.48714376097503,0.487143760975025,0,0,1,0,0,1,0,0,98.6723831128956,0,0,3.49213835031136,95.8212694491645,52.4798851742277
2.90229884259777,0.902298842597769,0,0,1,1,1,1,-2,1,96.3903489703913,0,0,3.58629405215599,96.5655715950629,52.437415370375
2.23922977685656,0.239229776856556,0,0,0,0,0,1,0,0,97.4479236375107,0,0,2.6659537901138,95.6500700168087,61.1180405857253
2,0,0,0,1,0,0,1,0,0,96.3321397157451,0,0,2.79337895618714,95.347688721126,48.4709833634365
2.8642635969271,0.8642635969271,0,0,0,0,0,1,0,0,97.3353082721375,0,0,2.90708099577538,93.2652222301027,50.0646479800924
2.66527418124375,0.665274181243755,0,0,0,0,0,0,1,1,97.2686231561011,0,0,3.25536409536981,98.0107792326046,56.7795549452236
3,1,0,0,0,0,0,1,0,0,98.2964320766888,0,0,2.80897205187719,96.4271101411192,56.5393195952627
1.49051148431305,-0.509488515686953,1,1,0,0,0,0,1,0,97.1576613212441,0,0,4,100,74.0298094003748
2.55239145333692,0.552391453336925,0,0,0,1,0,1,-1,1,94.3886660805218,0,1,2.65117692188104,95.522499592283,50.3048977926966
3.5,1.5,0,0,1,0,0,1,0,0,98.1371418044423,0,0,3.25904083540744,96.5847737773298,51.0626811791529
3,1,0,0,0,0,0,1,0,0,94.629882218017,0,0,2.88674907949689,97.9344537062146,54.1775704159057
2.00046830454147,0.000468304541473064,0,0,1,1,1,1,-2,0,100,0,0,2.81611966249022,100,41.4271597576142
3,1,0,0,1,0,0,1,0,0,92.8780558531585,0,0,2.79533679242654,95.9585340659657,52.232453350127
2,0,0,1,0,0,1,0,0,0,100,0,0,4,100,66.2622084459425
2.22796149326212,0.227961493262125,0,0,0,0,1,1,-1,0,97.2533383642638,0,0,2.80124278663312,92.6154781131385,47.8296085010606
3.21252056717745,1.21252056717745,0,1,0,0,0,1,0,1,96.1303247375206,1,0,4,100,78.7716991418644
2.32591281292595,0.325912812925953,0,0,1,0,0,0,1,0,92.2911430760842,0,0,2.6511640745686,91.8972057174931,44.3193058658476
3,1,0,0,0,0,1,0,0,0,94.6671333425891,0,0,3.21732292216675,91.9429028033626,52.1096693957647
2.5,0.5,0,0,0,0,0,1,0,0,95.9506496127462,0,0,3.27480273511355,94.9976575596738,57.3278067218732
1.5,-0.5,1,1,0,0,0,0,1,0,94.2236837174872,0,0,4,100,72.6066304008771
2,0,0,0,0,0,1,1,-1,0,96.4520774887691,0,0,2.70767134576464,92.7257844933116,49.8832427789379
2,0,0,0,1,0,0,0,1,0,95.8429523965141,0,0,2.63394410948223,88.7327424843429,45.1237617509832
2,0,0,0,1,0,1,1,-1,0,91.9368170288774,0,0,2.25015464180172,90.2634782209585,51.358442913055
2.29821327459426,0.298213274594256,0,0,0,1,0,0,0,0,100,0,0,2.96662290249674,90.7990752691886,48.1426140250661
2.40798526560301,0.407985265603014,0,0,0,0,0,1,0,1,97.384945058847,0,0,3.50453124965417,99.2382851464667,56.2333044551153
2.35405166285509,0.354051662855092,0,1,1,0,0,1,0,0,92.620191410005,0,0,4,100,69.4303375307965
3.63532122496007,1.63532122496007,0,0,1,0,0,1,0,0,100,0,0,3.33554482225262,94.0234300805838,58.9733342665189
1.5,-0.5,1,1,1,0,0,0,1,0,97.0042115393792,0,0,3.50265817225688,100,69.9945971344769
2.25110541957533,0.251105419575332,0,1,0,0,1,1,-1,1,94.6246765239664,0,1,4,100,74.2545001344445
2.5,0.5,0,1,0,0,1,1,-1,0,94.5417139051652,0,0,4,100,77.7938455632008
3.47706535948924,1.47706535948924,0,1,0,0,1,1,-1,0,96.919226886319,0,0,4,100,78.8006149078135
2.55311313742817,0.55311313742817,0,0,0,0,1,0,0,0,97.5251159651398,0,0,2.86296794663134,93.7551722024827,48.3384882540475
3.24349042504034,1.24349042504034,0,0,0,0,0,0,1,0,91.3063070974033,0,0,3.36560212034104,96.8992270406284,45.5481154140297
1.51326667854778,-0.486733321452224,1,0,1,0,1,1,-1,0,93.4508849347382,0,0,1.6153678481451,88.0365403243902,44.7156494274593
3.36781391522709,1.36781391522709,0,0,0,0,0,1,0,0,91.9915434178061,0,0,2.83200918263841,92.7302030126344,49.4355772473869
2.08566389700089,0.0856638970008903,0,1,1,0,0,1,0,0,98.2203964254125,0,0,4,100,80
2.33414134872769,0.334141348727689,0,0,0,0,1,1,-1,0,98.5034516710796,0,0,2.79025819699893,88.4461540334418,51.0645839200184
1.83434874406034,-0.165651255939662,1,0,0,0,0,1,0,0,100,0,0,2.90573728935645,90.4765876071656,42.4093813714954
2.58032158985767,0.580321589857671,0,0,0,0,0,1,0,0,98.5583400227608,0,1,3.12089946146468,93.5490387899114,53.3190949849877
3.5,1.5,0,0,0,0,0,0,1,0,96.8237008971318,0,0,3.40487792247193,100,55.2791863051535
3.93,1.93,0,0,0,0,0,1,0,0,98.5834167163255,0,0,3.66922059118948,89.8869765059946,68.8998742135468
1.85390265872895,-0.146097341271047,1,0,0,0,0,1,0,0,97.5448744383369,0,0,2.92212493323482,89.049537572325,43.5422918128006
3,1,0,0,0,0,0,0,1,1,95.5537864591545,0,0,3.51940835560728,92.4535977598115,57.2770629802074
3.33311304324658,1.33311304324658,0,1,0,0,0,0,1,0,97.7181338482286,0,0,4,100,80
2.5,0.5,0,0,0,0,0,1,0,0,98.804891461898,0,0,2.89501208048006,96.6848982373233,53.9255395787051
2.5,0.5,0,0,0,0,0,1,0,0,92.1268620472588,0,0,2.65514211276091,89.9570424882638,48.7269396928662
2.31713322727213,0.317133227272133,0,0,0,0,0,1,0,0,94.1434619753766,0,0,2.90797948871304,94.3815011335206,44.132784430504
3,1,0,1,1,0,0,1,0,1,95.6171221401415,0,0,4,100,76.7103732018136
3.5,1.5,0,0,1,0,0,0,1,0,96.3882314702112,0,0,3.78237481414754,99.5388006082721,53.344091313403
2.91257185674398,0.912571856743978,0,0,0,0,1,1,-1,0,99.5363699663941,0,0,2.97057463360725,93.2965745626394,53.562164687072
2.69211280857818,0.692112808578181,0,0,0,0,1,0,0,1,95.1543111156775,0,0,3.22440718435532,94.9986993636005,48.1110915991961
2.5,0.5,0,0,0,0,1,1,-1,0,93.6106900888479,0,0,2.9116549697917,92.0142124550664,43.4005880679576
2.79900921133477,0.79900921133477,0,0,1,0,1,0,0,0,95.8408577029823,1,0,2.86439522719491,99.9228417901481,52.0731841412867
2,0,0,0,1,0,0,1,0,0,97.9301827075731,0,0,2.71610784888919,93.5765567704334,45.1566963892109
2.33244609781765,0.332446097817654,0,0,0,0,0,1,0,0,92.8714319780748,0,0,2.52191436171653,95.5631395749243,50.6385881758789
3,1,0,0,0,0,0,1,0,0,93.7127567919343,0,0,2.98383638613057,96.2182361830713,52.2012294848355
2.76520785290729,0.765207852907287,0,0,1,0,0,0,1,0,95.9573757683463,0,1,2.59640885159288,92.8531750608716,39.122604026379
2.5,0.5,0,0,0,0,0,0,1,0,93.0956392281913,0,0,2.42345113733848,91.0464501788955,48.3470759631458
2.34663540678669,0.346635406786689,0,0,0,0,0,0,1,0,98.8133643891343,0,0,2.98002690192578,89.1557668136767,50.6722301582572
3.05861974089093,1.05861974089093,0,0,0,1,0,1,-1,0,100,0,0,3.11340102406762,93.0770363591491,51.9609269427758
3.30094755122528,1.30094755122528,0,0,0,0,0,0,1,1,96.6091562745443,0,0,3.52199453292192,91.6060352539255,54.1999308817671
2,0,0,0,1,0,0,0,1,0,100,0,0,2.35072423086755,96.0683148272508,40.0928465478825
2.53329217279906,0.533292172799062,0,0,1,0,0,0,1,0,99.3411308199632,0,0,3.44968180602565,92.8050477753496,55.2158443384918
2.52944014791515,0.529440147915151,0,1,0,0,0,0,1,0,95.4232573867637,0,0,4,100,73.7707147745993
2,0,0,0,0,0,0,0,1,0,97.8886420127026,0,0,2.85926094087533,92.2920250438819,41.5449652078805
1.9007568064024,-0.0992431935976024,1,1,1,1,0,1,-1,0,93.1819601874249,0,0,4,100,73.527092742077
2.49854033199604,0.498540331996039,0,0,1,0,0,1,0,0,100,0,0,3.1146251414037,94.453227919246,50.9717185645961
2.89330712968778,0.893307129687781,0,0,0,0,0,0,1,0,98.3323511979579,0,1,3.0792080022625,96.4043188468634,59.7961992163966
3.38610536738593,1.38610536738593,0,0,0,0,0,0,1,0,100,0,0,3.5163005909513,92.728610371528,62.8836858627244
1.35450832703247,-0.645491672967528,1,0,0,0,0,0,1,0,95.7999877352793,0,0,2.05913126211536,94.0056826684466,39.9948304016695
2,0,0,0,0,0,0,1,0,0,90.0398552825682,0,1,2.97290825173668,93.1464265493576,52.6757216848489
2.5,0.5,0,0,1,0,0,0,1,0,96.4332947074472,0,0,3.19738485113532,92.0773326248742,52.6200329648676
1.50210578159957,-0.497894218400426,1,1,1,0,0,1,0,0,98.105384040678,0,0,4,100,73.3185082127973
2.04967993492463,0.049679934924626,0,0,0,0,0,0,1,0,98.9101713668608,0,1,2.11884978371427,88.1543695984749,51.9133240137884
2.0335889444911,0.0335889444910951,0,0,0,0,0,0,1,0,92.6171703888105,0,0,2.94550979537807,95.1010553469881,47.3025503599688
2,0,0,1,0,0,0,1,0,0,100,0,0,4,100,77.7050409334922
1.25,-0.75,1,1,1,0,0,1,0,0,100,0,0,3.3750589589448,100,63.037417435658
2.5,0.5,0,0,0,0,0,0,1,0,93.569328322445,0,0,3.0421010153245,92.0035201639803,48.0052195124161
2.1208462382471,0.120846238247101,0,0,1,0,0,0,1,1,96.6979916030815,0,1,2.55621497142726,92.1673527926946,58.5896409023406
3.4122947162993,1.4122947162993,0,0,0,1,0,1,-1,0,95.4369829168573,0,0,3.47342768231055,95.3050478423148,55.7433773586645
2.97757356964905,0.977573569649049,0,0,0,0,0,1,0,1,100,0,1,3.37969930855078,93.8633437714309,59.5196092205955
1.62788226092032,-0.37211773907968,1,1,1,0,0,1,0,0,100,0,0,3.94219264299418,100,59.9816086147475
2.5590372526035,0.559037252603503,0,0,0,0,0,1,0,0,93.7652287522664,0,0,3.24987932522031,93.5372655029591,43.2603531358691
2,0,0,0,0,0,1,1,-1,1,100,0,0,3.14446934148309,92.4860557019157,49.7448743235486
3,1,0,0,1,0,0,0,1,1,97.966630416733,0,0,2.99493750615069,96.902382722053,63.6035978087514
2.5318422492992,0.5318422492992,0,0,0,0,0,1,0,0,96.2559754294575,0,0,3.46240894467699,86.7786832044444,54.1359928078491
2,0,0,1,0,0,0,1,0,0,98.3381396683862,0,0,4,100,63.6576844327128
2.76303822170363,0.763038221703632,0,0,0,0,0,0,1,0,98.4966313662122,0,0,3.48176469148796,88.688863666363,48.2732609546003
2.59156489518545,0.591564895185452,0,0,0,0,0,0,1,0,100,0,0,2.78488144407747,97.7642558785813,45.7078623153088
2.40122945095026,0.401229450950261,0,1,0,0,0,1,0,0,92.0336702227497,0,0,4,100,80
3.71193437288558,1.71193437288558,0,0,1,0,0,1,0,1,96.7462024388182,0,0,4,96.9129130130566,59.7550009368365
2.18236846820964,0.182368468209643,0,1,1,0,0,0,1,0,95.6438616272858,0,0,3.84293335300296,100,65.8163709366895
2.21752781620957,0.217527816209575,0,0,0,0,1,1,-1,0,93.4252081726833,0,0,2.63155154339472,84.3454210459791,51.747149330279
1.57243784558949,-0.427562154410514,1,0,0,0,1,1,-1,0,98.111654298962,0,0,2.07529550618245,88.695346381515,45.9026253058855
2.5,0.5,0,0,1,0,0,1,0,0,96.9671701506424,0,0,2.59409194989013,96.095172724907,53.5369510401955
3.03421378328241,1.03421378328241,0,0,0,0,0,1,0,0,98.0755106269955,0,1,3.21604370118761,100,51.7513309947911
1.5,-0.5,1,0,0,1,0,0,0,0,100,0,0,2.58007759678932,95.6229251985937,43.7039699035998
2.5,0.5,0,0,0,0,0,0,1,0,100,0,0,2.29049162465086,90.2387208471539,50.9235000608973
1.79100974400801,-0.208990255991991,1,0,0,0,0,0,1,0,98.7590677001364,0,0,2.23824876233285,93.5789527971993,45.200930823734
3.36516235901014,1.36516235901014,0,0,0,0,0,0,1,1,98.4187195760903,0,0,3.3134797841368,99.7024669672268,60.3874598311318
3.31473732332732,1.31473732332732,0,0,0,0,0,1,0,0,93.273343304196,0,1,3.19195056093202,87.6798713013829,60.3172490945122
2.70070170840439,0.70070170840439,0,0,1,0,0,1,0,0,94.3815150048436,0,0,3.05639667550538,97.7882623688387,50.5342780070228
3.35760284824014,1.35760284824014,0,0,0,0,1,1,-1,1,94.3004678975599,0,0,3.14750321237216,91.7961889028032,56.0591118652018
1.97960928947279,-0.0203907105272105,1,1,0,0,0,1,0,0,98.2982912727527,0,0,4,100,64.1611440667913
3.07039103498313,1.07039103498313,0,0,0,0,0,1,0,1,99.6708111623976,0,0,3.44009752327644,93.7296544312093,59.3907415688998
2.14899309482006,0.148993094820059,0,0,0,0,0,1,0,0,93.8394604578239,0,0,2.66615033846262,90.8379440413421,48.8954768419546
2.69257451351538,0.692574513515377,0,1,1,1,0,0,0,0,97.38228987456,0,0,3.43393710148198,100,72.5676479404453
2.32036239000105,0.320362390001055,0,0,0,0,0,1,0,0,100,0,0,2.50029728941474,94.1672947333714,43.7486369135444
2.33287415002416,0.332874150024159,0,0,1,0,0,1,0,1,100,0,0,2.89506810020903,94.4099818378598,51.9031452187795
3,1,0,1,0,0,1,0,0,0,98.3304503063032,0,0,4,100,80
1.71770730781308,-0.282292692186923,1,0,0,0,0,1,0,0,98.4032594287132,0,1,2.70296174694417,92.9702538364381,35.2408172325374
2.34945132097452,0.349451320974524,0,1,0,0,0,0,1,0,97.3008474374932,0,0,4,100,67.7616283145686
